철도운영기관명,선명,역명,출구번호,출구별 주요시설명
서울교통공사,3호선,일원,4,서울특별시아동복지센터
서울교통공사,3호선,일원,4,수서 청소년수련관
서울교통공사,3호선,일원,5,서울로봇고등학교
서울교통공사,3호선,일원,5,상록수아파트
서울교통공사,3호선,일원,5,가람 아파트
서울교통공사,3호선,일원,5,청솔 빌리지
서울교통공사,3호선,일원,5,한솔 아파트
서울교통공사,3호선,일원,6,샘터마을
서울교통공사,3호선,일원,6,일원로
서울교통공사,3호선,일원,6,푸른마을
서울교통공사,3호선,일원,7,중산고교
서울교통공사,3호선,일원,7,밀알학교
서울교통공사,3호선,잠원,1,잠원금호베스트빌아파트
서울교통공사,3호선,잠원,1,잠원 행정복지센터
서울교통공사,3호선,잠원,1,잠원치안센터
서울교통공사,3호선,잠원,1,한신아파트(315동~319동)
서울교통공사,3호선,잠원,2,녹원아파트
서울교통공사,3호선,잠원,2,반포한양아파트
서울교통공사,3호선,잠원,2,경원중학교
서울교통공사,3호선,잠원,2,한신아파트(312~314동/329동)
서울교통공사,3호선,잠원,2,반포종합사회복지관
서울교통공사,3호선,잠원,3,반포3동 행정복지센터
서울교통공사,3호선,잠원,3,한신신반포아파트
서울교통공사,3호선,잠원,3,한강공원(잠원)
서울교통공사,3호선,잠원,3,그린 아파트
서울교통공사,3호선,잠원,3,로얄 아파트
서울교통공사,3호선,잠원,3,청구아파트
서울교통공사,3호선,잠원,4,신동초/중학교
서울교통공사,3호선,잠원,4,신화
서울교통공사,3호선,잠원,4,잠원동 행정복지센터
서울교통공사,3호선,잠원,4,대림아파트
서울교통공사,3호선,잠원,4,미주파스텔아파트
서울교통공사,3호선,잠원,4,잠원한신아파트
서울교통공사,3호선,잠원,4,잠원파출소
서울교통공사,3호선,지축,1,지축기지
서울교통공사,3호선,지축,1,지축초등학교
서울교통공사,3호선,지축,2,지축기지
서울교통공사,3호선,지축,2,지축초등학교
서울교통공사,3호선,충무로,1,동국대학교
서울교통공사,3호선,충무로,1,필동 행정복지센터
서울교통공사,3호선,충무로,1,제일병원
서울교통공사,3호선,충무로,1,대한극장
서울교통공사,3호선,충무로,2,한국의집
서울교통공사,3호선,충무로,2,남산골 한옥마을
서울교통공사,3호선,충무로,2,필동 행정복지센터
서울교통공사,3호선,충무로,3,남산골 한옥마을
서울교통공사,3호선,충무로,3,한국의집
서울교통공사,3호선,충무로,3,필동 행정복지센터
서울교통공사,3호선,충무로,4,남산골 한옥마을
서울교통공사,3호선,충무로,4,진실/화해를 위한 과거사정리 위원회
서울교통공사,3호선,충무로,4,충무지구대
서울교통공사,3호선,충무로,4,중부세무서
서울교통공사,3호선,충무로,4,서울특별시 소방방재본부
서울교통공사,3호선,충무로,4,서울종합방재센터
서울교통공사,3호선,충무로,4,서울유스호스텔
서울교통공사,3호선,충무로,4,남산케이블카
서울교통공사,3호선,충무로,4,문학의집
서울교통공사,3호선,충무로,4,교통방송
서울교통공사,3호선,충무로,4,매일경제 미디어센터
서울교통공사,3호선,충무로,4,서울시건설안전관리본부
서울교통공사,3호선,충무로,4,서울시정개발연구원
서울교통공사,3호선,충무로,4,서울시티투어 버스타는곳
서울교통공사,3호선,충무로,4,서울특별시 남산별관
서울교통공사,3호선,충무로,4,아스토리아호텔
서울교통공사,3호선,충무로,4,우리은행
서울교통공사,3호선,충무로,4,퇴계로파출소
서울교통공사,3호선,충무로,5,중부경찰서
서울교통공사,3호선,충무로,5,극동빌딩
서울교통공사,3호선,충무로,6,서울경제신문사
서울교통공사,3호선,충무로,6,스카라극장
서울교통공사,3호선,충무로,7,매일경제신문사
서울교통공사,3호선,충무로,8,신성상가
서울교통공사,3호선,충무로,8,진양상가
서울교통공사,3호선,충무로,8,중부시장
서울교통공사,3호선,충무로,8,충무로자이
서울교통공사,3호선,충무로,8,명보극장
서울교통공사,3호선,충무로,8,국민은행
서울교통공사,3호선,충무로,8,중구청
서울교통공사,3호선,충무로,8,을지로4가우체국
서울교통공사,3호선,충무로,8,매일경제신문사
서울교통공사,3호선,학여울,1,한국가스안전공사
서울교통공사,3호선,학여울,1,새마을운동중앙회
서울교통공사,3호선,학여울,1,한국토지공사 서울지사
서울교통공사,3호선,학여울,1,서울무역전시장
서울교통공사,3호선,학여울,1,서울특별시 동부도로관리사업소
서울교통공사,3호선,학여울,1,세텍
서울교통공사,3호선,학여울,1,은마아파트
서울교통공사,3호선,학여울,1,서울산업통상진흥원
서울교통공사,3호선,학여울,1,쌍용아파트
서울교통공사,3호선,학여울,1,우성아파트
서울교통공사,3호선,학여울,1,미도아파트
서울교통공사,3호선,홍제,1,문화촌아파트
서울교통공사,3호선,홍제,1,유진상가
서울교통공사,3호선,홍제,1,인왕시장
서울교통공사,3호선,홍제,1,홍은1동 행정복지센터
서울교통공사,3호선,홍제,1,홍은1동 행정복지센터
서울교통공사,3호선,홍제,1,풍림
서울교통공사,3호선,홍제,1,서울여자간호대학
서울교통공사,3호선,홍제,1,홍제초등학교
서울교통공사,3호선,홍제,1,벽산
서울교통공사,3호선,홍제,2,인왕초등학교
서울교통공사,3호선,홍제,2,서대문세무서
서울교통공사,3호선,홍제,3,홍제시장
서울교통공사,3호선,홍제,3,홍제파출소
서울교통공사,3호선,홍제,3,현대아파트
서울교통공사,3호선,홍제,3,홍제1동 행정복지센터
서울교통공사,3호선,홍제,3,홍제1동 행정복지센터
서울교통공사,3호선,홍제,3,서울맨션
서울교통공사,3호선,홍제,3,서대문구청
서울교통공사,3호선,홍제,3,서대문등기소
서울교통공사,3호선,홍제,3,서부노인복지센터
서울교통공사,3호선,홍제,3,고은초등학교
서울교통공사,3호선,홍제,3,홍제우체국
서울교통공사,3호선,홍제,3,홍제치안센터
서울교통공사,3호선,홍제,3,홍제
서울교통공사,3호선,홍제,4,홍제남양아파트
서울교통공사,3호선,홍제,4,기업은행
서울교통공사,3호선,홍제,4,현대아파트
서울교통공사,3호선,홍제,4,홍은현대
서울교통공사,3호선,홍제,4,홍제현대아파트
서울교통공사,4호선,길음,1,삼부아파트
서울교통공사,4호선,길음,10,돈암1동 행정복지센터
서울교통공사,4호선,길음,10,길음환승주차장
서울교통공사,4호선,길음,10,미아시장
서울교통공사,4호선,길음,10,성북우체국
서울교통공사,4호선,길음,10,범양아파트
서울교통공사,4호선,길음,2,서울개운초등학교
서울교통공사,4호선,길음,2,돈암현대 아파트
서울교통공사,4호선,길음,2,삼성아파트
서울교통공사,4호선,길음,2,성북소방서
서울교통공사,4호선,길음,2,종암경찰서
서울교통공사,4호선,길음,3,서경대학교
서울교통공사,4호선,길음,3,국민대학교
서울교통공사,4호선,길음,3,삼부아파트
서울교통공사,4호선,길음,3,대일외국어고등학교
서울교통공사,4호선,길음,4,삼부아파트
서울교통공사,4호선,길음,4,길음시장
서울교통공사,4호선,길음,5,길음(1)치안센터
서울교통공사,4호선,길음,6,길음1치안센터
서울교통공사,4호선,길음,7,래미안길음1/3차아파트
서울교통공사,4호선,길음,8,정릉소방파출소
서울교통공사,4호선,길음,8,길음동부아파트
서울교통공사,4호선,길음,8,길음종합사회복지관
서울교통공사,4호선,길음,8,길음119안전센터
서울교통공사,4호선,길음,9,길음2동 행정복지센터
서울교통공사,4호선,길음,9,길음3동 행정복지센터
서울교통공사,4호선,남태령,1,서울전자고등학교
서울교통공사,4호선,남태령,2,과천동
서울교통공사,4호선,남태령,3,관문네거리
서울교통공사,4호선,남태령,4,사당네거리
서울교통공사,4호선,당고개,1,상계4동
서울교통공사,4호선,당고개,1,상계3동 행정복지센터
서울교통공사,4호선,당고개,1,상계4동 행정복지센터
서울교통공사,4호선,당고개,2,상계3동우체국
서울교통공사,4호선,당고개,2,상계종합사회복지관
서울교통공사,4호선,당고개,2,기업은행
서울교통공사,4호선,당고개,3,신상계 초등학교
서울교통공사,4호선,당고개,4,상계4동 파출소
서울교통공사,4호선,당고개,4,삼락시장
서울교통공사,4호선,동대문,1,동대문종합상가
서울교통공사,4호선,동대문,1,덕산치안센터
서울교통공사,4호선,동대문,1,동대문맨션
서울교통공사,4호선,동대문,1,이화대학병원
서울교통공사,4호선,동대문,1,창신2동 행정복지센터
서울교통공사,4호선,동대문,1,창신초등학교
서울교통공사,4호선,동대문,1,덕산 파출소
서울교통공사,4호선,동대문,10,한방약국가
서울교통공사,4호선,동대문,2,창신2동 행정복지센터
서울교통공사,4호선,동대문,2,이화대학병원
서울교통공사,4호선,동대문,2,동대문맨션
서울교통공사,4호선,동대문,2,덕산치안센터
서울교통공사,4호선,동대문,2,창신초등학교
서울교통공사,4호선,동대문,3,창신2동 행정복지센터
서울교통공사,4호선,동대문,3,창신초등학교
서울교통공사,4호선,동대문,3,종로구민회관
서울교통공사,4호선,동대문,3,종로구 시설관리공단
서울교통공사,4호선,동대문,3,신당1동 행정복지센터
서울교통공사,4호선,동대문,4,창신1동 행정복지센터
서울교통공사,4호선,동대문,4,숭신초등학교
서울교통공사,4호선,동대문,4,문구/완구도매 상가
서울교통공사,4호선,동대문,4,창신2동 행정복지센터
서울교통공사,4호선,동대문,5,평화/흥인시장
서울교통공사,4호선,동대문,5,동문시장
서울교통공사,4호선,동대문,5,동대문종합상가
서울교통공사,4호선,동대문,6,이스턴호텔
서울교통공사,4호선,동대문,6,신발도매상가
서울교통공사,4호선,동대문,6,동대문운동장
서울교통공사,4호선,동대문,6,평화/흥인시장
서울교통공사,4호선,동대문,6,서울관광안내소
서울교통공사,4호선,동대문,6,동대문종합상가
서울교통공사,4호선,동대문,7,신발도매상가
서울교통공사,4호선,동대문,7,국민은행
서울교통공사,4호선,동대문,7,동대문호텔
서울교통공사,4호선,동대문,8,두산타워
서울교통공사,4호선,동대문,8,밀리오레
서울교통공사,4호선,동대문,9,동대문 종합상가
서울교통공사,4호선,동대문역사문화공원,1,신/동평화시장
서울교통공사,4호선,동대문역사문화공원,1,서울관광안내소
서울교통공사,4호선,동대문역사문화공원,1,흥인시장
서울교통공사,4호선,동대문역사문화공원,1,제일평화
서울교통공사,4호선,동대문역사문화공원,10,신당동 방면
서울교통공사,4호선,동대문역사문화공원,11,패션TV
서울교통공사,4호선,동대문역사문화공원,12,KT전화국
서울교통공사,4호선,동대문역사문화공원,12,을지로6가우체국
서울교통공사,4호선,동대문역사문화공원,13,의류스웨터기술지원센터
서울교통공사,4호선,동대문역사문화공원,14,APM
서울교통공사,4호선,동대문역사문화공원,14,굿모닝시티
서울교통공사,4호선,동대문역사문화공원,14,두산타워
서울교통공사,4호선,동대문역사문화공원,14,밀리오레
서울교통공사,4호선,동대문역사문화공원,14,케레스타
서울교통공사,4호선,동대문역사문화공원,14,평화시장
서울교통공사,4호선,동대문역사문화공원,2,패션센타
서울교통공사,4호선,동대문역사문화공원,2,행신1동 행정복지센터
서울교통공사,4호선,동대문역사문화공원,2,서울메트로 동대문별관
서울교통공사,4호선,동대문역사문화공원,2,광희초등학교
서울교통공사,4호선,동대문역사문화공원,2,한양중/공업고등학교
서울교통공사,4호선,동대문역사문화공원,2,성동여실고교
서울교통공사,4호선,동대문역사문화공원,3,중부소방서
서울교통공사,4호선,동대문역사문화공원,3,신당1동 행정복지센터
서울교통공사,4호선,동대문역사문화공원,4,장충동 행정복지센터
서울교통공사,4호선,동대문역사문화공원,5,광희빌딩
서울교통공사,4호선,동대문역사문화공원,5,광희동 행정복지센터
서울교통공사,4호선,동대문역사문화공원,6,남일빌딩
서울교통공사,4호선,동대문역사문화공원,6,인쇄정보센터
서울교통공사,4호선,동대문역사문화공원,7,자동차용품상가
서울교통공사,4호선,동대문역사문화공원,7,중부시장
서울교통공사,4호선,동대문역사문화공원,8,을지로6가우체국
서울교통공사,4호선,동대문역사문화공원,8,을지전화국
서울교통공사,4호선,동대문역사문화공원,8,평안빌딩
서울교통공사,4호선,동대문역사문화공원,9,라모도
서울교통공사,4호선,동작(현충원),1,반포주공아파트
서울교통공사,4호선,동작(현충원),1,한강홍수통제소
서울교통공사,4호선,동작(현충원),1,반포동 행정복지센터
서울교통공사,4호선,동작(현충원),2,한강시민공원
서울교통공사,4호선,동작(현충원),2,동작주차공원
서울교통공사,4호선,동작(현충원),2,월남참전기념비
서울교통공사,4호선,동작(현충원),2,테니스장
서울교통공사,4호선,동작(현충원),3,방배동방면
서울교통공사,4호선,동작(현충원),3,삼호아파트
서울교통공사,4호선,동작(현충원),4,국립현충원
서울교통공사,4호선,동작(현충원),5,동작주차공원
서울교통공사,4호선,동작(현충원),6,이수교차로
서울교통공사,4호선,동작(현충원),7,방배동방면
서울교통공사,4호선,동작(현충원),8,국립현충원
서울교통공사,4호선,동작(현충원),9,흑석동방면(한강현대아파트)
서울교통공사,4호선,명동,1,교통방송
서울교통공사,4호선,명동,1,리라초등학교
서울교통공사,4호선,명동,1,한국전력
서울교통공사,4호선,명동,1,리라컴퓨터고등학교
서울교통공사,4호선,명동,10,백병원
서울교통공사,4호선,명동,10,국민건강보험공단
서울교통공사,4호선,명동,10,중부경찰서
서울교통공사,4호선,명동,10,세종호텔
서울교통공사,4호선,명동,2,프린스호텔
서울교통공사,4호선,명동,2,남산초등학교
서울교통공사,4호선,명동,3,주민자치센터
서울교통공사,4호선,명동,3,퍼시픽호텔
서울교통공사,4호선,명동,3,숭의초등학교
서울교통공사,4호선,명동,3,중국영사관
서울교통공사,4호선,명동,3,숭의여자대학
서울교통공사,4호선,명동,4,LG CNS 
서울교통공사,4호선,명동,4,기업은행
서울교통공사,4호선,명동,4,정화예술대학
서울교통공사,4호선,명동,5,남대문시장
서울교통공사,4호선,명동,5,웨스틸조선호텔
서울교통공사,4호선,명동,5,롯데백화점
서울교통공사,4호선,명동,5,신세계백화점
서울교통공사,4호선,명동,5,중앙우체국
서울교통공사,4호선,명동,6,사보이호텔
서울교통공사,4호선,명동,6,씨너스
서울교통공사,4호선,명동,6,명동
서울교통공사,4호선,명동,6,밀리오레
서울교통공사,4호선,명동,7,사보이호텔
서울교통공사,4호선,명동,7,명동
서울교통공사,4호선,명동,7,밀리오레
서울교통공사,4호선,명동,7,씨너스
서울교통공사,4호선,명동,8,명동
서울교통공사,4호선,명동,8,외환은행 본점
서울교통공사,4호선,명동,9,계성여고
서울교통공사,4호선,명동,9,명동성당
서울교통공사,4호선,명동,9,계성초등학교
서울교통공사,4호선,명동,9,엘칸토
서울교통공사,4호선,미아,1,강북제일교회
서울교통공사,4호선,미아,1,궁전예식장
서울교통공사,4호선,미아,1,서울사이버대학교
서울교통공사,4호선,미아,1,수유 문화회관
서울교통공사,4호선,미아,1,신일중
서울교통공사,4호선,미아,1,신일고등학교
서울교통공사,4호선,미아,2,신일중/고
서울교통공사,4호선,미아,2,미아3동 행정복지센터
서울교통공사,4호선,미아,2,동화파출소
서울교통공사,4호선,미아,2,서울사이버대학교
서울교통공사,4호선,미아,3,강북구청 교통지도과
서울교통공사,4호선,미아,4,강북 우체국
서울교통공사,4호선,미아,4,화계초등학교
서울교통공사,4호선,미아,4,서울 애화학교
서울교통공사,4호선,미아,4,화계초등학교
서울교통공사,4호선,미아,4,서울북부 보훈지청
서울교통공사,4호선,미아,4,삼성생명
서울교통공사,4호선,미아,4,한국방송대 북부별관
서울교통공사,4호선,미아,4,성북 교육청
서울교통공사,4호선,미아,5,도봉 세무서
서울교통공사,4호선,미아,5,성암여중
서울교통공사,4호선,미아,5,정보산업고교
서울교통공사,4호선,미아,5,민병원
서울교통공사,4호선,미아,5,성북시장
서울교통공사,4호선,미아,5,성신병원
서울교통공사,4호선,미아,5,아름다운가게
서울교통공사,4호선,미아,6,수협
서울교통공사,4호선,미아,7,구세군강북종합사회복지관
서울교통공사,4호선,미아,8,수유 초등학교
서울교통공사,4호선,미아,8,수유 시장
서울교통공사,4호선,미아,8,강북여성인력개발센터
서울교통공사,4호선,미아,8,우리은행
서울교통공사,4호선,미아,8,엘앤에스비뇨기과의원
서울교통공사,4호선,미아사거리,1,송중 초등학교
서울교통공사,4호선,미아사거리,1,솔샘지구대
서울교통공사,4호선,미아사거리,1,송중동 행정복지센터
서울교통공사,4호선,미아사거리,1,성바오로 딸 수도회
서울교통공사,4호선,미아사거리,1,롯데백화점
서울교통공사,4호선,미아사거리,1,미아4 파출소
서울교통공사,4호선,미아사거리,1,한마음예식장
서울교통공사,4호선,미아사거리,1,분수대
서울교통공사,4호선,미아사거리,2,방천시장
서울교통공사,4호선,미아사거리,2,창문여중/고교
서울교통공사,4호선,미아사거리,2,경남아너스빌 아파트
서울교통공사,4호선,미아사거리,3,KEB미아동지점
서울교통공사,4호선,미아사거리,3,하월곡 시장
서울교통공사,4호선,미아사거리,3,서울 북공고교
서울교통공사,4호선,미아사거리,3,CGV
서울교통공사,4호선,미아사거리,3,창문 파출소
서울교통공사,4호선,미아사거리,3,성가복지병원
서울교통공사,4호선,미아사거리,3,빅토리아호텔
서울교통공사,4호선,미아사거리,3,미아사거리
서울교통공사,4호선,미아사거리,3,길음뉴타운장례식장
서울교통공사,4호선,미아사거리,3,국민은행
서울교통공사,4호선,미아사거리,4,숭인치안센터
서울교통공사,4호선,미아사거리,4,이마트
서울교통공사,4호선,미아사거리,4,농협길음지점
서울교통공사,4호선,미아사거리,4,베누스타(장안웨딩프라자)
서울교통공사,4호선,미아사거리,4,미아동부센트레빌 아파트
서울교통공사,4호선,미아사거리,4,미아5파출소
서울교통공사,4호선,미아사거리,4,현대백화점
서울교통공사,4호선,미아사거리,4,한국씨티은행 미아동지점
서울교통공사,4호선,미아사거리,5,기업은행미아동지점
서울교통공사,4호선,미아사거리,5,영훈초등학교
서울교통공사,4호선,미아사거리,5,숭인시장
서울교통공사,4호선,미아사거리,6,도봉세무서
서울교통공사,4호선,미아사거리,6,미아119안전센터
서울교통공사,4호선,미아사거리,6,영훈초등학교
서울교통공사,4호선,미아사거리,6,SK아파트
서울교통공사,4호선,미아사거리,6,도봉소방파출소
서울교통공사,4호선,미아사거리,6,우리은행
서울교통공사,4호선,미아사거리,6,새한병원
서울교통공사,4호선,미아사거리,6,영훈중/고교
서울교통공사,4호선,미아사거리,6,코리아웨딩홀
서울교통공사,4호선,미아사거리,6,하나은행
서울교통공사,4호선,미아사거리,6,미아우체국
서울교통공사,4호선,사당,1,방배종합사회복지관
서울교통공사,4호선,사당,1,예술의전당방면
서울교통공사,4호선,사당,1,한전사당변전소
서울교통공사,4호선,사당,1,사당공영주차장
서울교통공사,4호선,사당,1,서울시 교육연수원
서울교통공사,4호선,사당,1,서울까리따스얼코올상담센터
서울교통공사,4호선,사당,1,서울특별시 노인학대예방센터
서울교통공사,4호선,사당,1,경부고속도로방면
서울교통공사,4호선,사당,1,교육과학기술연구원
서울교통공사,4호선,사당,1,예술의전당방면
서울교통공사,4호선,사당,10,한전남서울사업본부
서울교통공사,4호선,사당,10,사당우체국
서울교통공사,4호선,사당,10,남사초등학교
서울교통공사,4호선,사당,10,사당지구대
서울교통공사,4호선,사당,11,방배경찰서
서울교통공사,4호선,사당,11,남태령지구대
서울교통공사,4호선,사당,11,이수중학교
서울교통공사,4호선,사당,11,이수초등학교
서울교통공사,4호선,사당,12,동덕여중/고교
서울교통공사,4호선,사당,12,서울메트로
서울교통공사,4호선,사당,12,남현초등학교
서울교통공사,4호선,사당,13,파스텔시티
서울교통공사,4호선,사당,13,방배경찰서
서울교통공사,4호선,사당,13,남태령지구대
서울교통공사,4호선,사당,13,이수 초등학교
서울교통공사,4호선,사당,13,이수중학교
서울교통공사,4호선,사당,13,외환은행사당역지점
서울교통공사,4호선,사당,13,반디앤루니스사당역지점
서울교통공사,4호선,사당,13,방배2파출소
서울교통공사,4호선,사당,14,동덕여중
서울교통공사,4호선,사당,14,서울메트로
서울교통공사,4호선,사당,14,방현초등학교
서울교통공사,4호선,사당,14,방배 래미안타워
서울교통공사,4호선,사당,2,방배우성아파트
서울교통공사,4호선,사당,2,방배래미안아파트
서울교통공사,4호선,사당,3,방배래미안
서울교통공사,4호선,사당,3,방배우성
서울교통공사,4호선,사당,3,공영주차장
서울교통공사,4호선,사당,4,관악등기소
서울교통공사,4호선,사당,4,남현동 행정복지센터
서울교통공사,4호선,사당,4,남현파출소
서울교통공사,4호선,사당,4,사당초등학교
서울교통공사,4호선,사당,4,남현시장
서울교통공사,4호선,사당,5,과천/안양/수원방면
서울교통공사,4호선,사당,5,서울대공원방면
서울교통공사,4호선,사당,5,창5동 행정복지센터
서울교통공사,4호선,사당,5,남현파출소
서울교통공사,4호선,사당,6,관악등기소
서울교통공사,4호선,사당,6,사당초등학교
서울교통공사,4호선,사당,6,한국전력기술인 협회
서울교통공사,4호선,사당,6,우리은행 남현동지점
서울교통공사,4호선,사당,6,수경공원
서울교통공사,4호선,사당,6,서울시 교통문화교육원
서울교통공사,4호선,사당,6,상록보육원
서울교통공사,4호선,사당,6,서울시립미술관남서울 분관
서울교통공사,4호선,사당,6,중앙선거관리위원회 관악청사
서울교통공사,4호선,사당,7,남성중학교
서울교통공사,4호선,사당,7,까치고개
서울교통공사,4호선,사당,7,관악시장
서울교통공사,4호선,사당,7,낙성대 방면
서울교통공사,4호선,사당,7,남성초등학교
서울교통공사,4호선,사당,7,사당1동 사무소
서울교통공사,4호선,사당,8,한전남부지점
서울교통공사,4호선,사당,8,사당우체국
서울교통공사,4호선,사당,8,KB은행 사당역지점
서울교통공사,4호선,사당,8,사당동우체국
서울교통공사,4호선,사당,9,관악시장
서울교통공사,4호선,사당,9,사당1동 행정복지센터
서울교통공사,4호선,삼각지,1,국방부
서울교통공사,4호선,삼각지,1,서울지방보훈청
서울교통공사,4호선,삼각지,1,전쟁기념관
서울교통공사,4호선,삼각지,1,미군부대
서울교통공사,4호선,삼각지,1,삼각지파출소
서울교통공사,4호선,삼각지,10,서울시립청소년미디어센터
서울교통공사,4호선,삼각지,10,남영역 방면
서울교통공사,4호선,삼각지,11,삼각지파출소
서울교통공사,4호선,삼각지,12,전쟁기념관 정문
서울교통공사,4호선,삼각지,13,서울지방보훈청
서울교통공사,4호선,삼각지,13,국방부
서울교통공사,4호선,삼각지,14,한강로동
서울교통공사,4호선,삼각지,2,삼각맨숀
서울교통공사,4호선,삼각지,2,화방
서울교통공사,4호선,삼각지,3,원불교
서울교통공사,4호선,삼각지,3,우체국
서울교통공사,4호선,삼각지,3,신한은행
서울교통공사,4호선,삼각지,3,지방행정공제회
서울교통공사,4호선,삼각지,3,KT용산지점
서울교통공사,4호선,삼각지,4,삼각교회
서울교통공사,4호선,삼각지,5,용산초등학교
서울교통공사,4호선,삼각지,5,서울맹학교
서울교통공사,4호선,삼각지,5,용산소방서
서울교통공사,4호선,삼각지,6,오리온제과
서울교통공사,4호선,삼각지,6,GS용산자이
서울교통공사,4호선,삼각지,6,용산초등학교
서울교통공사,4호선,삼각지,6,용산등기소
서울교통공사,4호선,삼각지,6,USO
서울교통공사,4호선,삼각지,7,용산초등학교
서울교통공사,4호선,삼각지,8,용산등기소
서울교통공사,4호선,삼각지,8,용산초등학교
서울교통공사,4호선,삼각지,8,한강로1동 행정복지센터
서울교통공사,4호선,삼각지,9,용창공원앞역방면
서울교통공사,4호선,상계,1,중계4동 행정복지센터
서울교통공사,4호선,상계,1,상계제일중학교
서울교통공사,4호선,상계,1,재현중.고등학교
서울교통공사,4호선,상계,1,미래산업과학고등학교
서울교통공사,4호선,상계,1,상계불암대림아파트
서울교통공사,4호선,상계,1,중계중앙하이츠아파트
서울교통공사,4호선,상계,1,불암산
서울교통공사,4호선,상계,1,청암아파트
서울교통공사,4호선,상계,1,성원아파트
서울교통공사,4호선,상계,2,중계중앙하이츠아파트
서울교통공사,4호선,상계,2,상계5 행정복지센터
서울교통공사,4호선,상계,2,재현중.고등학교
서울교통공사,4호선,상계,2,상계2동 행정복지센터
서울교통공사,4호선,상계,2,미래산업과학고등학교
서울교통공사,4호선,상계,2,상계중앙시장
서울교통공사,4호선,상계,2,상계제일중학교
서울교통공사,4호선,상계,3,청암중.고등학교
서울교통공사,4호선,상계,3,삼창타워프라자
서울교통공사,4호선,상계,3,대호프라자
서울교통공사,4호선,상계,3,대호아파트
서울교통공사,4호선,상계,3,중계초등학교
서울교통공사,4호선,상계,3,중계온마을센터
서울교통공사,4호선,상계,4,상계대림·벽산아파트
서울교통공사,4호선,상계,4,상계5동 행정복지센터
서울교통공사,4호선,상계,4,상계중앙시장
서울교통공사,4호선,상계,5,상계대림·벽산아파트
서울교통공사,4호선,서울역,1,서울역
서울교통공사,4호선,서울역,1,갤러리아백화점
서울교통공사,4호선,서울역,1,롯데마트
서울교통공사,4호선,서울역,1,소아아동병원
서울교통공사,4호선,서울역,1,지상서울역
서울교통공사,4호선,서울역,10,대우빌딩
서울교통공사,4호선,서울역,10,남대문경찰서
서울교통공사,4호선,서울역,11,남대문경찰
서울교통공사,4호선,서울역,11,씨티타워빌딩
서울교통공사,4호선,서울역,11,CJ
서울교통공사,4호선,서울역,11,남산공원
서울교통공사,4호선,서울역,12,남대문경찰서
서울교통공사,4호선,서울역,12,벽산125빌딩
서울교통공사,4호선,서울역,12,남산공원
서울교통공사,4호선,서울역,13,후암시장
서울교통공사,4호선,서울역,13,삼광초등학교
서울교통공사,4호선,서울역,13,동자동파출소
서울교통공사,4호선,서울역,13,동자동
서울교통공사,4호선,서울역,13,갑을빌딩
서울교통공사,4호선,서울역,13,대일학원
서울교통공사,4호선,서울역,13,후암우체국
서울교통공사,4호선,서울역,14,서울시티관광버스
서울교통공사,4호선,서울역,14,남영동
서울교통공사,4호선,서울역,14,숙대입구
서울교통공사,4호선,서울역,14,청파동방면
서울교통공사,4호선,서울역,15,청파동방면
서울교통공사,4호선,서울역,2,(구)서울역사
서울교통공사,4호선,서울역,2,서소문공원
서울교통공사,4호선,서울역,2,철도공사서울지사
서울교통공사,4호선,서울역,2,국민고충처리위원회
서울교통공사,4호선,서울역,2,역전파출소
서울교통공사,4호선,서울역,2,역전우체국
서울교통공사,4호선,서울역,2,코레일서울지역사무소
서울교통공사,4호선,서울역,2,한경신문사
서울교통공사,4호선,서울역,3,한국산업안전공단
서울교통공사,4호선,서울역,3,프랑스문화원
서울교통공사,4호선,서울역,3,YTN방송국
서울교통공사,4호선,서울역,3,대한항공
서울교통공사,4호선,서울역,3,제일은행
서울교통공사,4호선,서울역,3,호암아트홀
서울교통공사,4호선,서울역,4,남대문시장
서울교통공사,4호선,서울역,4,국제화재
서울교통공사,4호선,서울역,4,대한화재
서울교통공사,4호선,서울역,4,남대문시장 방면
서울교통공사,4호선,서울역,4,연세빌딩
서울교통공사,4호선,서울역,4,외환은행
서울교통공사,4호선,서울역,5,남산공원방면
서울교통공사,4호선,서울역,5,연세빌딩
서울교통공사,4호선,서울역,6,우리은행
서울교통공사,4호선,서울역,7,대한생명
서울교통공사,4호선,서울역,7,퇴계로방면
서울교통공사,4호선,서울역,8,삼성빌딩
서울교통공사,4호선,서울역,8,신한은행
서울교통공사,4호선,서울역,8,SK남산빌딩
서울교통공사,4호선,서울역,8,GS빌딩
서울교통공사,4호선,서울역,9,남대문경찰서
서울교통공사,4호선,서울역,9,대우빌딩
서울교통공사,4호선,서울역,9,힐튼호텔
서울교통공사,4호선,서울역,09월 01일,서울역 버스환승센터
서울교통공사,4호선,성신여대입구(돈암),1,풍림아이원 아파트
서울교통공사,4호선,성신여대입구(돈암),1,태극당
서울교통공사,4호선,성신여대입구(돈암),1,오스페쇼핑몰
서울교통공사,4호선,성신여대입구(돈암),1,국민은행
서울교통공사,4호선,성신여대입구(돈암),1,성신초등학교
서울교통공사,4호선,성신여대입구(돈암),1,동선동 행정복지센터
서울교통공사,4호선,성신여대입구(돈암),1,성신여자대학교
서울교통공사,4호선,성신여대입구(돈암),1,성신여자중/고등학교
서울교통공사,4호선,성신여대입구(돈암),2,돈암지구대
서울교통공사,4호선,성신여대입구(돈암),2,돈암우체국
