ID,MLSFC_NM,POI_ID,POI_NM,CL_CD,CL_NM,CTPRVN_NM,SIGNGU_NM,위도,경도
1677,문화시설,2737582,더홀릭스,100103,기타전시/박물관,서울특별시,성동구,37.54504909,127.0557958
1678,문화시설,2737583,대한민국취업박람회,100103,기타전시/박물관,서울특별시,서초구,37.46808887,127.0390488
1679,문화시설,2737584,공직박람회,100103,기타전시/박물관,서울특별시,서초구,37.46837466,127.0389933
1680,문화시설,2737585,메쎄E앤D,100103,기타전시/박물관,서울특별시,광진구,37.5527808,127.0768035
1681,문화시설,2737586,에이팩스컴즈,100103,기타전시/박물관,서울특별시,성동구,37.54310234,127.0601297
1682,문화시설,2737587,2015ISO서울총회,100103,기타전시/박물관,서울특별시,강남구,37.50334093,127.0438086
1683,문화시설,2737588,숨프로젝트,100103,기타전시/박물관,서울특별시,강남구,37.5137759,127.0366863
1684,문화시설,2737589,대한이앤티,100103,기타전시/박물관,서울특별시,성동구,37.54515129,127.0578107
1685,문화시설,2737590,녹색식생활교육박람회,100103,기타전시/박물관,서울특별시,서초구,37.46802,127.0390475
1686,문화시설,2737591,국제애완동물용품박람회,100103,기타전시/박물관,서울특별시,서초구,37.46814997,127.0390445
1687,문화시설,2737592,도어즈아트페어,100103,기타전시/박물관,서울특별시,강남구,37.51422164,127.0358181
1688,문화시설,2737593,서울정원박람회,100103,기타전시/박물관,서울특별시,서초구,37.46808493,127.0390548
1689,문화시설,2737594,커넥트커뮤니케이션즈,100103,기타전시/박물관,서울특별시,강남구,37.48696911,127.0395867
1690,문화시설,2737595,의사이야기,100103,기타전시/박물관,서울특별시,강남구,37.50271228,127.0347624
1691,문화시설,2737596,홍록기의프리미엄웨딩박람회,100103,기타전시/박물관,서울특별시,강남구,37.52352394,127.0388886
1692,문화시설,2737597,시덱스,100103,기타전시/박물관,서울특별시,성동구,37.54898892,127.0585403
1693,문화시설,2737598,엠앤씨커뮤니케이션즈,100103,기타전시/박물관,서울특별시,강남구,37.50991236,127.0244262
1694,문화시설,2737599,코넥시아,100103,기타전시/박물관,서울특별시,서초구,37.47827682,127.0398158
1695,문화시설,2737600,마이스코리아,100103,기타전시/박물관,서울특별시,강남구,37.49004416,127.0341769
1696,문화시설,2737601,대한민국세계여성발명대회및여성발명품박람회,100103,기타전시/박물관,서울특별시,강남구,37.5000423,127.0330542
1697,문화시설,2737602,한국외식산업식자재박람회,100103,기타전시/박물관,서울특별시,서초구,37.46834934,127.0389966
1698,문화시설,2737603,온컬처인,100103,기타전시/박물관,서울특별시,강남구,37.52663264,127.0356496
1699,문화시설,2737604,한국온라인전시장,100103,기타전시/박물관,서울특별시,강남구,37.5118314,127.0322028
1700,문화시설,2737605,2010대한민국요리대경연대회,100103,기타전시/박물관,서울특별시,서초구,37.46624969,127.0404958
1701,문화시설,2737606,베이비키즈맘엑스포,100103,기타전시/박물관,서울특별시,서초구,37.46804574,127.0390372
1702,문화시설,2737607,대한민국산림바이오에너지박람회,100103,기타전시/박물관,서울특별시,서초구,37.46624969,127.0404958
1703,문화시설,2737608,백성현큐브,100103,기타전시/박물관,서울특별시,강남구,37.52491856,127.0277892
1704,문화시설,2737609,마운틴코리아2010사무국,100103,기타전시/박물관,서울특별시,서초구,37.46832463,127.0388773
1705,문화시설,2737610,키즈푸드페스티벌,100103,기타전시/박물관,서울특별시,서초구,37.46624969,127.0404958
1706,문화시설,2737611,생명산업DNA전,100103,기타전시/박물관,서울특별시,서초구,37.46837027,127.039024
1707,문화시설,2737613,디자인앤아트페스티벌,100103,기타전시/박물관,서울특별시,서초구,37.48020102,127.0142746
1708,문화시설,2737614,펀팩,100103,기타전시/박물관,서울특별시,서초구,37.51126502,127.0193265
1709,문화시설,2737615,미래전람,100103,기타전시/박물관,서울특별시,영등포구,37.52079457,126.9269384
1710,문화시설,2737616,리쉬이야기,100103,기타전시/박물관,서울특별시,서초구,37.51644893,127.0168803
1711,문화시설,2737617,서울아트페스티벌,100103,기타전시/박물관,서울특별시,서초구,37.50430489,127.0044206
1712,문화시설,2737618,디에스와이글로벌,100103,기타전시/박물관,서울특별시,강남구,37.52073442,127.0207504
1713,문화시설,2737619,학교교육과정선진화엑스포,100103,기타전시/박물관,서울특별시,서초구,37.46594899,127.02846
1714,문화시설,2737620,딸에게준선물안셀아담스사진전,100103,기타전시/박물관,서울특별시,종로구,37.57219727,126.9758131
1715,문화시설,2737621,아시아호텔아트페어,100103,기타전시/박물관,서울특별시,중구,37.55951416,126.9834239
1716,문화시설,2737622,CICON2012,100103,기타전시/박물관,서울특별시,서초구,37.48675822,127.0145544
1717,문화시설,2737623,핸드아티,100103,기타전시/박물관,서울특별시,마포구,37.57711912,126.8914205
1718,문화시설,2737624,유비엠코퍼레이션한국,100103,기타전시/박물관,서울특별시,중랑구,37.59381633,127.076547
1719,문화시설,2737625,마이아트예술기획연구소,100103,기타전시/박물관,서울특별시,중구,37.5671551,126.9954583
1720,문화시설,2737626,타이포잔치,100103,기타전시/박물관,서울특별시,중구,37.55587096,126.9716019
1721,문화시설,2737627,키넥스,100103,기타전시/박물관,서울특별시,성동구,37.54100831,127.0162675
1722,문화시설,2737628,아이뮤지움,100103,기타전시/박물관,서울특별시,서초구,37.48829054,127.0101254
1723,문화시설,2737629,에이치앤티디엠씨,100103,기타전시/박물관,서울특별시,용산구,37.53750337,127.006111
1724,문화시설,2737630,컬쳐앤아이리더스,100103,기타전시/박물관,서울특별시,용산구,37.54551686,127.0027873
1725,문화시설,2737631,XPOCHEM,100103,기타전시/박물관,서울특별시,중랑구,37.59380769,127.0765272
1726,문화시설,2737632,미술문화,100103,기타전시/박물관,서울특별시,종로구,37.57205961,126.9853756
1727,문화시설,2737634,아티쥬코리아,100103,기타전시/박물관,서울특별시,중랑구,37.5981454,127.0903385
1728,문화시설,2737635,S앤T커뮤니케이션,100103,기타전시/박물관,서울특별시,서초구,37.47754666,127.000623
1729,문화시설,2737636,2012웰다잉페어조직위원회,100103,기타전시/박물관,서울특별시,서초구,37.48253428,127.002211
1730,문화시설,2737637,대안공간틈새,100103,기타전시/박물관,서울특별시,종로구,37.5821932,127.0022395
1731,문화시설,2737638,한국만화의색,100103,기타전시/박물관,서울특별시,종로구,37.57391253,126.9846161
1732,문화시설,2737641,ICE2012DAEGU,100103,기타전시/박물관,서울특별시,서초구,37.48858381,126.992522
1733,문화시설,2737642,BLACKPINKAREASQUAREUP,100103,기타전시/박물관,서울특별시,마포구,37.55132828,126.922048
1734,문화시설,2737643,아시아태평양관광투자컨퍼런스,100103,기타전시/박물관,서울특별시,중구,37.56536853,126.9810452
1735,문화시설,2737645,불교박람회,100103,기타전시/박물관,서울특별시,중구,37.56049109,127.0041427
1736,문화시설,2737647,카프,100103,기타전시/박물관,서울특별시,종로구,37.58243587,126.996847
1737,문화시설,2737648,김홍도얼라이브,100103,기타전시/박물관,서울특별시,용산구,37.53733654,126.9784621
1738,문화시설,2737649,예당갤러리카페,100103,기타전시/박물관,서울특별시,종로구,37.57286097,126.9827709
1739,문화시설,2737651,WCCE9앤APCCHE2013,100103,기타전시/박물관,서울특별시,서초구,37.48474918,126.982696
1740,문화시설,2737652,국제암엑스포사무국,100103,기타전시/박물관,서울특별시,중구,37.56048449,126.9928703
1741,문화시설,2737653,비볼드커뮤니케이션즈,100103,기타전시/박물관,서울특별시,종로구,37.57254848,126.9986507
1742,문화시설,2737654,한국국제전시,100103,기타전시/박물관,서울특별시,영등포구,37.52078524,126.9269112
1743,문화시설,2737655,원아시아부동산투자박람회,100103,기타전시/박물관,서울특별시,중구,37.56055894,126.9928694
1744,문화시설,2737656,오케이베페,100103,기타전시/박물관,서울특별시,중구,37.56089289,126.9919477
1745,문화시설,2737657,애임코리아,100103,기타전시/박물관,서울특별시,용산구,37.52320974,126.9730409
1746,문화시설,2737658,도서출판포토스페이스,100103,기타전시/박물관,서울특별시,종로구,37.56913184,126.9887749
1747,문화시설,2737659,벤처,100103,기타전시/박물관,서울특별시,영등포구,37.52830881,126.9196176
1748,문화시설,2737661,전시메일,100103,기타전시/박물관,서울특별시,종로구,37.57880049,126.9822181
1749,문화시설,2737662,인사아트페어운영위원회,100103,기타전시/박물관,서울특별시,종로구,37.571369,126.9869906
1750,문화시설,2737663,SPOONARTFAIR,100103,기타전시/박물관,서울특별시,중구,37.55937809,126.9832063
1751,문화시설,2737664,커렉스코리아,100103,기타전시/박물관,서울특별시,종로구,37.58189594,126.9970538
1752,문화시설,2737665,오드뮤지엄,100103,기타전시/박물관,서울특별시,마포구,37.55260537,126.9235916
1753,문화시설,2737666,더이음,100103,기타전시/박물관,서울특별시,마포구,37.5458272,126.9559155
1754,문화시설,2737670,로봇스토리,100103,기타전시/박물관,서울특별시,영등포구,37.51895316,126.9332627
1755,문화시설,2737671,보안뉴스,100103,기타전시/박물관,서울특별시,마포구,37.5393956,126.9447759
1756,문화시설,2737672,엠앤씨이노베이션,100103,기타전시/박물관,서울특별시,마포구,37.54622097,126.952147
1757,문화시설,2737673,애비뉴웨딩박람회,100103,기타전시/박물관,서울특별시,영등포구,37.51983731,126.9406205
1758,문화시설,2737674,성취연구소,100103,기타전시/박물관,서울특별시,노원구,37.63223723,127.0794169
1759,문화시설,2737676,실크로드와둔황,100103,기타전시/박물관,서울특별시,종로구,37.57207616,126.9691648
1760,문화시설,2737677,지오엑스포,100103,기타전시/박물관,서울특별시,서대문구,37.5569114,126.9436067
1761,문화시설,2737678,대한민국국토도시디자인대전,100103,기타전시/박물관,서울특별시,영등포구,37.51978077,126.9402726
1762,문화시설,2737679,국제OLEDEXPO,100103,기타전시/박물관,서울특별시,영등포구,37.52114788,126.929858
1763,문화시설,2737680,귀농귀촌진흥회,100103,기타전시/박물관,서울특별시,영등포구,37.52894561,126.9203335
1764,문화시설,2737682,코멕스플랜에스,100103,기타전시/박물관,서울특별시,마포구,37.55251248,126.919019
1765,문화시설,2737683,하우투허니문박람회,100103,기타전시/박물관,서울특별시,영등포구,37.51992894,126.9403085
1766,문화시설,2737684,브레인엑스포,100103,기타전시/박물관,서울특별시,영등포구,37.52126406,126.9130939
1767,문화시설,2737685,아이이코리아,100103,기타전시/박물관,서울특별시,도봉구,37.66347603,127.0373496
1768,문화시설,2737686,지오메트리,100103,기타전시/박물관,서울특별시,마포구,37.5471836,126.9138713
1769,문화시설,2737687,한국뷰티산업협회,100103,기타전시/박물관,서울특별시,영등포구,37.53071623,126.9247588
1770,문화시설,2737688,디자인어거스트,100103,기타전시/박물관,서울특별시,마포구,37.55288279,126.9167602
1771,문화시설,2737689,엑스포디엠아이,100103,기타전시/박물관,서울특별시,관악구,37.48269063,126.9113206
1772,문화시설,2737691,라이트판타지아,100103,기타전시/박물관,서울특별시,구로구,37.49995039,126.8840056
1773,문화시설,2737692,알카디자인와이제이,100103,기타전시/박물관,서울특별시,서대문구,37.5768121,126.9306357
1774,문화시설,2737694,노리아,100103,기타전시/박물관,서울특별시,마포구,37.55044183,126.9176874
1775,문화시설,2737696,인투인미디어,100103,기타전시/박물관,서울특별시,영등포구,37.53612828,126.891732
1776,문화시설,2737699,아트쎄니타리,100103,기타전시/박물관,서울특별시,영등포구,37.51140198,126.896365
1777,문화시설,2737701,4050전문경력인재채용박람회,100103,기타전시/박물관,서울특별시,구로구,37.50693501,126.8899177
1778,문화시설,2737702,이가전람,100103,기타전시/박물관,서울특별시,마포구,37.57720168,126.8910888
1779,문화시설,2737703,KFESTIVALMESSE,100103,기타전시/박물관,서울특별시,금천구,37.48389973,126.8796175
1780,문화시설,2737704,경원인터내셔널,100103,기타전시/박물관,서울특별시,금천구,37.47769202,126.881994
1781,문화시설,2737705,가나,100103,기타전시/박물관,서울특별시,금천구,37.48427791,126.8778643
1782,문화시설,2737713,디엠지글로벌,100103,기타전시/박물관,서울특별시,구로구,37.50329833,126.8432896
1783,문화시설,2741011,트렌드디자인,100103,기타전시/박물관,서울특별시,송파구,37.48687774,127.1204564
1784,문화시설,2741012,서울국제도서전,100103,기타전시/박물관,서울특별시,강남구,37.51096116,127.0600037
1785,문화시설,2741013,프랜차이즈산업박람회,100103,기타전시/박물관,서울특별시,강남구,37.49604039,127.0721193
1786,문화시설,2741014,웨딩앤웨딩박람회,100103,기타전시/박물관,서울특별시,강남구,37.4954978,127.0717542
1787,문화시설,2741015,아트에디션,100103,기타전시/박물관,서울특별시,강남구,37.49580306,127.0720935
1788,문화시설,2741016,서울캐릭터앤라이선싱페어,100103,기타전시/박물관,서울특별시,강남구,37.51118529,127.0596807
1789,문화시설,2741017,서울국제골프리조트박람회,100103,기타전시/박물관,서울특별시,강남구,37.4959132,127.0719923
1790,문화시설,2741018,엠엘에프,100103,기타전시/박물관,서울특별시,강남구,37.49598177,127.0721083
1791,문화시설,2741019,베페,100103,기타전시/박물관,서울특별시,강남구,37.51536518,127.0644767
1792,문화시설,2741020,국제가정용품및건강산업박람회,100103,기타전시/박물관,서울특별시,강남구,37.49546214,127.0717628
1793,문화시설,2741021,서울국제유아교육박람회,100103,기타전시/박물관,서울특별시,강남구,37.49539056,127.0716091
1794,문화시설,2741022,하우징브랜드페어,100103,기타전시/박물관,서울특별시,강남구,37.51156112,127.0597683
1795,문화시설,2741023,홈앤테이블데코페어,100103,기타전시/박물관,서울특별시,강남구,37.51179151,127.0598149
1796,문화시설,2741024,2018대한민국라면박람회,100103,기타전시/박물관,서울특별시,강남구,37.51248782,127.058853
1797,문화시설,2741025,SPP,100103,기타전시/박물관,서울특별시,강남구,37.5107214,127.0600053
1798,문화시설,2741026,공예트렌드페어,100103,기타전시/박물관,서울특별시,강남구,37.51185816,127.0598025
1799,문화시설,2741027,체험학습농어촌관광박람회,100103,기타전시/박물관,서울특별시,강남구,37.51085731,127.0600006
1800,문화시설,2741028,한국로이앤드컴퍼니,100103,기타전시/박물관,서울특별시,강남구,37.50514404,127.0604835
1801,문화시설,2741029,농공상융합엑스포,100103,기타전시/박물관,서울특별시,강남구,37.51118529,127.0596807
1802,문화시설,2741030,코리아미디어앤콘텐츠마켓,100103,기타전시/박물관,서울특별시,강남구,37.51118529,127.0596807
1803,문화시설,2741031,LED생산기자재전,100103,기타전시/박물관,서울특별시,강남구,37.51173456,127.059917
1804,문화시설,2741032,중소기업기술혁신대전,100103,기타전시/박물관,서울특별시,강남구,37.51334806,127.0588476
1805,문화시설,2741033,치킨페스티벌,100103,기타전시/박물관,서울특별시,강남구,37.51135296,127.0599013
1806,문화시설,2741034,서울국제영재학습박람회,100103,기타전시/박물관,서울특별시,강남구,37.51182948,127.0598959
1807,문화시설,2741035,한국스타일박람회,100103,기타전시/박물관,서울특별시,강남구,37.51192024,127.0597962
1808,문화시설,2741036,FTA박람회,100103,기타전시/박물관,서울특별시,강남구,37.51096346,127.0596543
1809,문화시설,2741037,공공디자인엑스포,100103,기타전시/박물관,서울특별시,강남구,37.51246373,127.0587979
1810,문화시설,2741038,대한민국주류박람회,100103,기타전시/박물관,서울특별시,강남구,37.51241583,127.0591729
1811,문화시설,2741039,세계검찰총장회의,100103,기타전시/박물관,서울특별시,강남구,37.51246373,127.0587979
1812,문화시설,2741040,영어및외국어교육박람회,100103,기타전시/박물관,서울특별시,강남구,37.51246373,127.0587979
1813,문화시설,2741041,2010한국스타일박람회,100103,기타전시/박물관,서울특별시,강남구,37.51246373,127.0587979
1814,문화시설,2741042,넥스코,100103,기타전시/박물관,서울특별시,강남구,37.51267832,127.0552109
1815,문화시설,2741043,중앙전람,100103,기타전시/박물관,서울특별시,성동구,37.54730511,127.0658366
1816,문화시설,2741044,외식산업프랜차이즈전,100103,기타전시/박물관,서울특별시,서초구,37.46632544,127.0405066
1817,문화시설,2741045,제이스카이콤,100103,기타전시/박물관,서울특별시,서초구,37.49565291,127.0255785
1818,문화시설,2741046,몬스터코리아오피셜,100103,기타전시/박물관,서울특별시,강남구,37.51460354,127.027206
1819,문화시설,2741047,FUTUREON,100103,기타전시/박물관,서울특별시,서초구,37.47133026,127.0290584
1820,문화시설,2741048,에이스마케팅,100103,기타전시/박물관,서울특별시,강남구,37.51800956,127.0202255
1821,문화시설,2741049,제1회KDB학생미술대전운영사무국,100103,기타전시/박물관,서울특별시,서초구,37.49513694,127.0193726
1822,문화시설,2741050,오감체험미술전,100103,기타전시/박물관,서울특별시,서초구,37.48007371,127.0129948
1823,문화시설,2741051,한국산업마케팅연구원,100103,기타전시/박물관,서울특별시,서초구,37.49049811,127.0115959
1824,문화시설,2741052,한국화랑협회,100103,기타전시/박물관,서울특별시,종로구,37.57562436,126.9856071
1825,문화시설,2741053,에이비군단,100103,기타전시/박물관,서울특별시,용산구,37.52461944,126.9963615
1826,문화시설,2741055,NEWKIDS,100103,기타전시/박물관,서울특별시,용산구,37.53887318,126.9883555
1827,문화시설,2741056,파라다이스투어,100103,기타전시/박물관,서울특별시,중구,37.55947666,127.0041298
1828,문화시설,2741057,유킴스제타커뮤니케이션즈,100103,기타전시/박물관,서울특별시,서초구,37.48949871,126.9880141
1829,문화시설,2741058,네오션게이트,100103,기타전시/박물관,서울특별시,중구,37.56818819,126.9700447
1830,문화시설,2741059,앤드유,100103,기타전시/박물관,서울특별시,중구,37.56713098,126.9789891
1831,문화시설,2741060,케이디아이익스체인지,100103,기타전시/박물관,서울특별시,성북구,37.5925535,127.0171618
1832,문화시설,2741061,가족사랑전람,100103,기타전시/박물관,서울특별시,성북구,37.59151847,127.0144556
1833,문화시설,2741062,원에스쓰리디,100103,기타전시/박물관,서울특별시,관악구,37.48084914,126.9465837
1834,문화시설,2741064,온라인페어,100103,기타전시/박물관,서울특별시,성북구,37.60644099,126.9978224
1835,문화시설,2741065,지니릴레이션,100103,기타전시/박물관,서울특별시,마포구,37.55552406,126.927489
1836,문화시설,2741066,폴앤포토,100103,기타전시/박물관,서울특별시,마포구,37.55145633,126.9177853
1837,문화시설,2741067,금속산업대전,100103,기타전시/박물관,서울특별시,영등포구,37.52824834,126.9164744
1838,문화시설,2741068,대한민국기술인재대전,100103,기타전시/박물관,서울특별시,영등포구,37.52748816,126.9195323
1839,문화시설,2741069,씨씨오씨,100103,기타전시/박물관,서울특별시,금천구,37.47501887,126.8821667
1840,문화시설,2741070,사람들,100103,기타전시/박물관,서울특별시,마포구,37.56420622,126.9032879
1841,문화시설,2768012,친친가족문화원,100203,공연/연극/문화센터,서울특별시,송파구,37.51670474,127.1053759
1842,문화시설,2768014,진플라워,100203,공연/연극/문화센터,서울특별시,강남구,37.46912692,127.1049836
1843,문화시설,2768028,한국기독교문화예술원,100203,공연/연극/문화센터,서울특별시,송파구,37.50413078,127.0980248
1844,문화시설,2768043,묵전서예,100203,공연/연극/문화센터,서울특별시,노원구,37.62089209,127.0809462
1845,문화시설,2768106,한국부탄우호협회부탄문화원,100203,공연/연극/문화센터,서울특별시,강남구,37.5217799,127.0552688
1846,문화시설,2768153,루츠알레씨스토어,100203,공연/연극/문화센터,서울특별시,강남구,37.52556542,127.0481946
1847,문화시설,2768167,정신과학문화원,100203,공연/연극/문화센터,서울특별시,강남구,37.50545302,127.046648
1848,문화시설,2768219,한국동아시아교육문화원,100203,공연/연극/문화센터,서울특별시,강남구,37.52203718,127.0379721
1849,문화시설,2768243,서초문화원,100203,공연/연극/문화센터,서울특별시,서초구,37.48167667,127.0358311
1850,문화시설,2768261,걷기교육문화원,100203,공연/연극/문화센터,서울특별시,서초구,37.46732098,127.034948
1851,문화시설,2768453,한국역사문화원,100203,공연/연극/문화센터,서울특별시,서초구,37.4937352,127.0284426
1852,문화시설,2768727,네팔문화원,100203,공연/연극/문화센터,서울특별시,종로구,37.57534831,126.9976076
1853,문화시설,2768736,동인문화원,100203,공연/연극/문화센터,서울특별시,종로구,37.57511667,126.9891223
1854,문화시설,2768738,에스페란토문화원,100203,공연/연극/문화센터,서울특별시,중구,37.56203816,126.988589
1855,문화시설,2768743,한국예술문화원,100203,공연/연극/문화센터,서울특별시,종로구,37.57189651,126.9872284
1856,문화시설,2768750,주한일본대사관공보문화원,100203,공연/연극/문화센터,서울특별시,종로구,37.57683284,126.9866725
1857,문화시설,2768755,한옥문화원,100203,공연/연극/문화센터,서울특별시,종로구,37.58190033,126.9862878
1858,문화시설,2768840,구미국문화원,100203,공연/연극/문화센터,서울특별시,중구,37.56632905,126.9803381
1859,문화시설,2768849,한국심미회,100203,공연/연극/문화센터,서울특별시,종로구,37.57517146,126.9796695
1860,문화시설,2768910,몸과마음연구원,100203,공연/연극/문화센터,서울특별시,용산구,37.53726568,126.9644428
1861,문화시설,2768921,노량진문화원,100203,공연/연극/문화센터,서울특별시,동작구,37.51256938,126.9553836
1862,문화시설,2768928,브라질문화원,100203,공연/연극/문화센터,서울특별시,관악구,37.46415568,126.9538664
1863,문화시설,2768972,한국청소년동아리문화연구원,100203,공연/연극/문화센터,서울특별시,은평구,37.61015964,126.9347977
1864,문화시설,2769021,한국슬라브문화연구원,100203,공연/연극/문화센터,서울특별시,마포구,37.54969761,126.9170878
1865,문화시설,2769023,문지문화원,100203,공연/연극/문화센터,서울특별시,마포구,37.55311959,126.9166898
1866,문화시설,2769034,양화진문화원,100203,공연/연극/문화센터,서울특별시,마포구,37.54443433,126.9107784
1867,문화시설,2769165,환경재활용창작품연구회,100203,공연/연극/문화센터,서울특별시,양천구,37.5370849,126.8281919
1868,문화시설,2769569,춤아트아카데미,100203,공연/연극/문화센터,서울특별시,서초구,37.4720896,127.0404893
1869,문화시설,2769673,한국힐빙문화원,100203,공연/연극/문화센터,서울특별시,은평구,37.59951089,126.9187715
1870,문화시설,2769682,기독문화원,100203,공연/연극/문화센터,서울특별시,금천구,37.45041521,126.9056128
1871,문화시설,2830932,서울우리소리박물관,100103,기타전시/박물관,서울특별시,종로구,37.57716559,126.9897021
1872,문화시설,2846413,문화공장,100203,공연/연극/문화센터,서울특별시,영등포구,37.51605793,126.901595
1873,문화시설,2867515,아름다운청년전태일기념관,100102,대형기념관/묘역,서울특별시,종로구,37.56846487,126.9893003
1874,문화시설,2873897,신촌문화발전소,100203,공연/연극/문화센터,서울특별시,서대문구,37.55796032,126.9397608
1875,문화시설,2874137,여의도한강공원다목적문화마당,100200,N,서울특별시,영등포구,37.533257,126.9209133
1876,문화시설,2874164,KOCCA콘텐츠문화광장,100200,N,서울특별시,동대문구,37.59135254,127.0451379
1877,문화시설,2875693,숭인공원숭인재,100103,기타전시/박물관,서울특별시,종로구,37.57684199,127.0182063
1878,문화시설,2882275,본다빈치뮤지엄능동,100103,기타전시/박물관,서울특별시,광진구,37.5479698,127.0762155
1879,문화시설,2882276,OCTOBERSEOUL,100103,기타전시/박물관,서울특별시,송파구,37.4788879,127.1433846
1880,문화시설,2882277,서울오토살롱,100103,기타전시/박물관,서울특별시,강남구,37.51327417,127.0588547
1881,문화시설,2882278,코엑스컨퍼런스룸E,100103,기타전시/박물관,서울특별시,강남구,37.51163422,127.0602015
1882,문화시설,2882279,본다빈치,100103,기타전시/박물관,서울특별시,강남구,37.51660924,127.0657749
1883,문화시설,2882280,피크닉PIKNIC,100103,기타전시/박물관,서울특별시,중구,37.55701194,126.9780778
1884,문화시설,2882281,서울머니쇼,100103,기타전시/박물관,서울특별시,강남구,37.51285916,127.0589928
1885,문화시설,2882282,설맞이명절선물상품전,100103,기타전시/박물관,서울특별시,강남구,37.51177751,127.0599048
1886,문화시설,2882283,마녀정원,100103,기타전시/박물관,서울특별시,종로구,37.57426629,126.9849006
1887,문화시설,2882284,EMC포럼,100103,기타전시/박물관,서울특별시,강남구,37.51109243,127.0600139
1888,문화시설,2882285,서울국제판촉물선물및홈웨어전,100103,기타전시/박물관,서울특별시,강남구,37.51244507,127.0591846
1889,문화시설,2882286,국제암엑스포,100103,기타전시/박물관,서울특별시,강남구,37.51164842,127.0598037
1890,문화시설,2882287,국제수자원수처리산업전,100103,기타전시/박물관,서울특별시,강남구,37.51151681,127.0598978
1891,문화시설,2882288,서울국제오디오쇼,100103,기타전시/박물관,서울특별시,강남구,37.51093659,127.0596515
1892,문화시설,2882289,한국승강기안전엑스포,100103,기타전시/박물관,서울특별시,강남구,37.51188214,127.0598024
1893,문화시설,2882290,국제연구개발분석장비전,100103,기타전시/박물관,서울특별시,강남구,37.51182953,127.0599073
1894,문화시설,2882291,산업기술주간,100103,기타전시/박물관,서울특별시,강남구,37.51190197,127.0599012
1895,문화시설,2882292,메디컬코리아,100103,기타전시/박물관,서울특별시,강남구,37.51072763,127.0594519
1896,문화시설,2882293,아랍문화축전,100103,기타전시/박물관,서울특별시,강남구,37.5115086,127.0597267
1897,문화시설,2882294,기후변화방재산업전,100103,기타전시/박물관,서울특별시,강남구,37.51285158,127.0589898
1898,문화시설,2882295,국제보안기기및정보보호전,100103,기타전시/박물관,서울특별시,강남구,37.51135629,127.0595879
1899,문화시설,2882296,정보통신망정보보호워크숍,100103,기타전시/박물관,서울특별시,강남구,37.51071237,127.059468
1900,문화시설,2882297,국제표면실장및인쇄회로기판생산기자재전,100103,기타전시/박물관,서울특별시,강남구,37.51229059,127.0593569
1901,문화시설,2882298,전자상거래창업대전,100103,기타전시/박물관,서울특별시,강남구,37.51212162,127.0594372
1902,문화시설,2882299,대한민국섬유교역전,100103,기타전시/박물관,서울특별시,강남구,37.51305377,127.0589217
1903,문화시설,2882300,대한민국공예품대전,100103,기타전시/박물관,서울특별시,강남구,37.513195,127.0588695
1904,문화시설,2882301,화랑미술제,100103,기타전시/박물관,서울특별시,강남구,37.51291394,127.0589378
1905,문화시설,2882302,LEDKOREA,100103,기타전시/박물관,서울특별시,강남구,37.5130759,127.0589092
1906,문화시설,2882303,국제두피모발건강엑스포,100103,기타전시/박물관,서울특별시,강남구,37.51316681,127.0588763
1907,문화시설,2882304,안티에이징엑스포,100103,기타전시/박물관,서울특별시,강남구,37.51323787,127.0588618
1908,문화시설,2882305,서울오토서비스,100103,기타전시/박물관,서울특별시,강남구,37.51331141,127.0588581
1909,문화시설,2882306,KRNET,100103,기타전시/박물관,서울특별시,강남구,37.51269824,127.057395
1910,문화시설,2882307,현대카드스토리지,100103,기타전시/박물관,서울특별시,용산구,37.53683263,127.0008713
1911,문화시설,2882308,FUTROSPACE,100103,기타전시/박물관,서울특별시,성동구,37.54756106,127.0581725
1912,문화시설,2882309,슬슬쇼룸,100103,기타전시/박물관,서울특별시,강남구,37.51892709,127.0552401
1913,문화시설,2882310,국제통합보안및위기관리전략컨퍼런스,100103,기타전시/박물관,서울특별시,강남구,37.5127579,127.0537272
1914,문화시설,2882311,국제유리창호산업전,100103,기타전시/박물관,서울특별시,강남구,37.51286378,127.0536949
1915,문화시설,2882312,시큐리티코리아,100103,기타전시/박물관,서울특별시,강남구,37.51283147,127.0537083
1916,문화시설,2882313,육영재단어린이회관문화관,100103,기타전시/박물관,서울특별시,광진구,37.54680751,127.0769203
1917,문화시설,2882314,손기정전시관,100103,기타전시/박물관,서울특별시,광진구,37.54667149,127.0766686
1918,문화시설,2882315,서울시어린이예술마당,100103,기타전시/박물관,서울특별시,광진구,37.5482632,127.0751138
1919,문화시설,2882317,마인드디자인,100103,기타전시/박물관,서울특별시,강남구,37.52483731,127.0478408
1920,문화시설,2882318,살롱드H,100103,기타전시/박물관,서울특별시,강남구,37.52130972,127.0484669
1921,문화시설,2882319,서울암사동유적전시관,100103,기타전시/박물관,서울특별시,강동구,37.55984196,127.130838
1922,문화시설,2882320,HAUTECLASSE,100103,기타전시/박물관,서울특별시,강남구,37.52204324,127.0482543
1923,문화시설,2882322,외교사전시실,100103,기타전시/박물관,서울특별시,서초구,37.48343836,127.0308729
1924,문화시설,2882323,답십리촬영소영화전시관,100103,기타전시/박물관,서울특별시,동대문구,37.57184547,127.0637086
1925,문화시설,2882324,서울자동차복합문화센터,100103,기타전시/박물관,서울특별시,강남구,37.47857498,127.04477
