CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,POPLTN_CO,CL_NM,N10S_CLTUR_IDEX_VALUE,N20S_CLTUR_IDEX_VALUE,N30S_CLTUR_IDEX_VALUE,N40S_CLTUR_IDEX_VALUE,N50S_CLTUR_IDEX_VALUE,N60S_CLTUR_IDEX_VALUE,N70S_CLTUR_IDEX_VALUE,FILE_NM,BASE_DE
"없음(세종시)","없음(세종시)","36110","295546","연극장","113.6","192.0","136.0","120.0","72.0","40.0","36.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"울산광역시","남구","31140","267484","연극장","106.5","180.0","127.5","112.5","67.5","37.5","34.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"울산광역시","동구","31170","132705","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"울산광역시","북구","31200","170313","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"울산광역시","울주군","31710","191157","연극장","71.0","120.0","85.0","75.0","45.0","25.0","23.0","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"울산광역시","중구","31110","171774","연극장","92.3","156.0","110.5","97.5","58.5","32.5","29.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","강화군","28710","52412","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","계양구","28245","237203","연극장","42.6","72.0","51.0","45.0","27.0","15.0","13.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","남동구","28200","434047","연극장","92.3","156.0","110.5","97.5","58.5","32.5","29.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","동구","28140","53414","연극장","28.4","48.0","34.0","30.0","18.0","10.0","9.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","미추홀구","28177","372774","연극장","92.3","156.0","110.5","97.5","58.5","32.5","29.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","부평구","28237","452658","연극장","85.2","144.0","102.0","90.0","54.0","30.0","27.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","서구","28260","492648","연극장","85.2","144.0","102.0","90.0","54.0","30.0","27.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","연수구","28185","345326","연극장","177.5","300.0","212.5","187.5","112.5","62.5","57.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","옹진군","28720","13104","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"인천광역시","중구","28110","142014","연극장","184.6","312.0","221.0","195.0","117.0","65.0","59.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","강진군","46810","26094","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","고흥군","46770","49618","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","곡성군","46720","20121","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","광양시","46230","115552","연극장","28.4","48.0","34.0","30.0","18.0","10.0","9.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","구례군","46730","18410","연극장","35.5","60.0","42.5","37.5","22.5","12.5","11.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","나주시","46170","93658","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","담양군","46710","34533","연극장","35.5","60.0","42.5","37.5","22.5","12.5","11.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","목포시","46110","182754","연극장","78.1","132.0","93.5","82.5","49.5","27.5","25.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","무안군","46840","64820","연극장","28.4","48.0","34.0","30.0","18.0","10.0","9.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","보성군","46780","30033","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","순천시","46150","225126","연극장","71.0","120.0","85.0","75.0","45.0","25.0","23.0","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","신안군","46910","25089","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","여수시","46130","227419","연극장","99.4","168.0","119.0","105.0","63.0","35.0","32.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","영광군","46870","37154","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","영암군","46830","57881","연극장","42.6","72.0","51.0","45.0","27.0","15.0","13.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","완도군","46890","38276","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","장성군","46880","31852","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","장흥군","46800","28522","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","진도군","46900","25604","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","함평군","46860","23051","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","해남군","46820","55354","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전라남도","화순군","46790","48851","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","고창군","52790","42430","연극장","42.6","72.0","51.0","45.0","27.0","15.0","13.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","군산시","52130","223074","연극장","106.5","180.0","127.5","112.5","67.5","37.5","34.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","김제시","52210","63253","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","남원시","52190","61146","연극장","42.6","72.0","51.0","45.0","27.0","15.0","13.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","무주군","52730","17518","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","부안군","52800","36867","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","순창군","52770","19724","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","완주군","52710","82885","연극장","28.4","48.0","34.0","30.0","18.0","10.0","9.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","익산시","52140","227209","연극장","56.8","96.0","68.0","60.0","36.0","20.0","18.4","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","임실군","52750","17407","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","장수군","52740","15717","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","전주시 덕진구","52113","271966","연극장","85.2","144.0","102.0","90.0","54.0","30.0","27.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","전주시 완산구","52111","290497","연극장","312.4","528.0","374.0","330.0","198.0","110.0","101.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","정읍시","52180","86513","연극장","35.5","60.0","42.5","37.5","22.5","12.5","11.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"전북특별자치도","진안군","52720","17448","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"제주특별자치도","서귀포시","50130","152728","연극장","134.9","228.0","161.5","142.5","85.5","47.5","43.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"제주특별자치도","제주시","50110","412873","연극장","376.3","636.0","450.5","397.5","238.5","132.5","121.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","계룡시","44250","35451","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","공주시","44150","84211","연극장","71.0","120.0","85.0","75.0","45.0","25.0","23.0","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","금산군","44710","42169","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","논산시","44230","101723","연극장","28.4","48.0","34.0","30.0","18.0","10.0","9.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","당진시","44270","140995","연극장","28.4","48.0","34.0","30.0","18.0","10.0","9.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","보령시","44180","80523","연극장","49.7","84.0","59.5","52.5","31.5","17.5","16.1","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","부여군","44760","51509","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","서산시","44210","148547","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","서천군","44770","41530","연극장","28.4","48.0","34.0","30.0","18.0","10.0","9.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","아산시","44200","322869","연극장","134.9","228.0","161.5","142.5","85.5","47.5","43.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","예산군","44810","64744","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","천안시 동남구","44131","230938","연극장","149.1","252.0","178.5","157.5","94.5","52.5","48.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","천안시 서북구","44133","357585","연극장","78.1","132.0","93.5","82.5","49.5","27.5","25.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","청양군","44790","23715","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","태안군","44825","50884","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청남도","홍성군","44800","84293","연극장","35.5","60.0","42.5","37.5","22.5","12.5","11.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","괴산군","43760","30071","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","단양군","43800","22700","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","보은군","43720","23642","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","영동군","43740","35303","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","옥천군","43730","37900","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","음성군","43770","102171","연극장","7.1","12.0","8.5","7.5","4.5","2.5","2.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","제천시","43150","110281","연극장","49.7","84.0","59.5","52.5","31.5","17.5","16.1","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","증평군","43745","32134","연극장","14.2","24.0","17.0","15.0","9.0","5.0","4.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","진천군","43750","80134","연극장","21.3","36.0","25.5","22.5","13.5","7.5","6.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","청주시 상당구","43111","157363","연극장","120.7","204.0","144.5","127.5","76.5","42.5","39.1","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","청주시 서원구","43112","170053","연극장","63.9","108.0","76.5","67.5","40.5","22.5","20.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","청주시 청원구","43114","169175","연극장","42.6","72.0","51.0","45.0","27.0","15.0","13.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","청주시 흥덕구","43113","235022","연극장","28.4","48.0","34.0","30.0","18.0","10.0","9.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"충청북도","충주시","43130","183484","연극장","71.0","120.0","85.0","75.0","45.0","25.0","23.0","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","강릉시","51150","178746","박물관","207.0","169.2","232.2","223.2","93.6","66.6","34.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","고성군","51820","22369","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","동해시","51170","71625","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","삼척시","51230","46317","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","속초시","51210","65962","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","양구군","51800","15743","박물관","57.5","47.0","64.5","62.0","26.0","18.5","9.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","양양군","51830","21747","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","영월군","51750","28448","박물관","241.5","197.4","270.9","260.4","109.2","77.7","39.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","원주시","51130","292730","박물관","115.0","94.0","129.0","124.0","52.0","37.0","19.0","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","인제군","51810","23023","박물관","69.0","56.4","77.4","74.4","31.2","22.2","11.4","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","정선군","51770","27797","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","철원군","51780","32054","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","춘천시","51110","242459","박물관","138.0","112.8","154.8","148.8","62.4","44.4","22.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","태백시","51190","29672","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","평창군","51760","33477","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","홍천군","51720","54949","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","화천군","51790","15368","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"강원특별자치도","횡성군","51730","37841","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","가평군","41820","50984","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","고양시 덕양구","41281","399362","박물관","92.0","75.2","103.2","99.2","41.6","29.6","15.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","고양시 일산동구","41285","264129","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","고양시 일산서구","41287","257475","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","과천시","41290","55820","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","광명시","41210","234325","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","광주시","41610","334794","박물관","57.5","47.0","64.5","62.0","26.0","18.5","9.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","구리시","41310","161231","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","군포시","41410","237374","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","김포시","41570","432947","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","남양주시","41360","583645","박물관","80.5","65.8","90.3","86.8","36.4","25.9","13.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","동두천시","41250","77576","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","부천시 소사구","41194","214868","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","부천시 오정구","41196","138583","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","부천시 원미구","41192","374927","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","성남시 분당구","41135","417813","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","성남시 수정구","41131","230378","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","성남시 중원구","41133","188753","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","수원시 권선구","41113","319059","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","수원시 영통구","41117","313542","박물관","57.5","47.0","64.5","62.0","26.0","18.5","9.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","수원시 장안구","41111","235754","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","수원시 팔달구","41115","188400","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","시흥시","41390","478540","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","안산시 단원구","41273","363895","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","안산시 상록구","41271","314435","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","안성시","41550","185720","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","안양시 동안구","41173","273506","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","안양시 만안구","41171","207258","박물관","34.5","28.2","38.7","37.2","15.6","11.1","5.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","양주시","41630","197296","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","양평군","41830","95574","박물관","69.0","56.4","77.4","74.4","31.2","22.2","11.4","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","여주시","41670","96681","박물관","92.0","75.2","103.2","99.2","41.6","29.6","15.2","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","연천군","41800","33134","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","오산시","41370","214751","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","용인시 기흥구","41463","380340","박물관","57.5","47.0","64.5","62.0","26.0","18.5","9.5","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","용인시 수지구","41465","313720","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","용인시 처인구","41461","232447","박물관","80.5","65.8","90.3","86.8","36.4","25.9","13.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","의왕시","41430","127207","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","의정부시","41150","392846","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","이천시","41500","191841","박물관","34.5","28.2","38.7","37.2","15.6","11.1","5.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","파주시","41480","393186","박물관","149.5","122.2","167.7","161.2","67.6","48.1","24.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","평택시","41220","499258","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","포천시","41650","150323","박물관","69.0","56.4","77.4","74.4","31.2","22.2","11.4","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","하남시","41450","250805","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경기도","화성시","41590","815416","박물관","46.0","37.6","51.6","49.6","20.8","14.8","7.6","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","거제시","48310","207276","박물관","80.5","65.8","90.3","86.8","36.4","25.9","13.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","거창군","48880","47060","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","고성군","48820","42330","박물관","69.0","56.4","77.4","74.4","31.2","22.2","11.4","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","김해시","48250","489277","박물관","149.5","122.2","167.7","161.2","67.6","48.1","24.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","남해군","48840","32502","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","밀양시","48270","82506","박물관","69.0","56.4","77.4","74.4","31.2","22.2","11.4","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","사천시","48240","87513","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","산청군","48860","26497","박물관","80.5","65.8","90.3","86.8","36.4","25.9","13.3","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","양산시","48330","288196","박물관","34.5","28.2","38.7","37.2","15.6","11.1","5.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","의령군","48720","19931","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","진주시","48170","293758","박물관","126.5","103.4","141.9","136.4","57.2","40.7","20.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","창녕군","48740","49302","박물관","34.5","28.2","38.7","37.2","15.6","11.1","5.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","창원시 마산합포구","48125","142864","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","창원시 마산회원구","48127","152293","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","창원시 성산구","48123","206956","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","창원시 의창구","48121","175804","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","창원시 진해구","48129","158241","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","통영시","48220","98716","박물관","23.0","18.8","25.8","24.8","10.4","7.4","3.8","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","하동군","48850","32033","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","함안군","48730","56821","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","함양군","48870","28600","박물관","11.5","9.4","12.9","12.4","5.2","3.7","1.9","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
"경상남도","합천군","48890","32832","박물관","34.5","28.2","38.7","37.2","15.6","11.1","5.7","KC_599_AGE_CLT_STATN_BIZAEA_2024","20250612"
