CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,POPLTN_CO,CL_NM,N10S_CLTUR_IDEX_VALUE,N20S_CLTUR_IDEX_VALUE,N30S_CLTUR_IDEX_VALUE,N40S_CLTUR_IDEX_VALUE,N50S_CLTUR_IDEX_VALUE,N60S_CLTUR_IDEX_VALUE,N70S_CLTUR_IDEX_VALUE,FILE_NM,BASE_DE
서울특별시,중랑구,"11260",395194,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
세종특별자치시,"","36110",353430,도서관,422.0,422.0,287.0,235.0,136.0,84.0,84.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
울산광역시,남구,"31140",320716,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
울산광역시,동구,"31170",157111,도서관,42.2,42.2,28.7,23.5,13.6,8.4,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
울산광역시,북구,"31200",218882,도서관,295.4,295.4,200.9,164.5,95.2,58.8,58.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
울산광역시,울주군,"31710",222540,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
울산광역시,중구,"31110",218096,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,강화군,"28710",69074,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,계양구,"28245",297148,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,미추홀구,"28177",402392,도서관,337.6,337.6,229.6,188.0,108.8,67.2,67.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,남동구,"28200",526337,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,동구,"28140",62747,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,부평구,"28237",495882,도서관,337.6,337.6,229.6,188.0,108.8,67.2,67.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,서구,"28260",542611,도서관,337.6,337.6,229.6,188.0,108.8,67.2,67.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,연수구,"28185",385973,도서관,337.6,337.6,229.6,188.0,108.8,67.2,67.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,옹진군,"28720",20497,도서관,42.2,42.2,28.7,23.5,13.6,8.4,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
인천광역시,중구,"28110",139646,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,강진군,"46810",34670,도서관,42.2,42.2,28.7,23.5,13.6,8.4,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,고흥군,"46770",64013,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,곡성군,"46720",28036,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,광양시,"46230",150680,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,구례군,"46730",25577,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,나주시,"46170",115153,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,담양군,"46710",45936,도서관,42.2,42.2,28.7,23.5,13.6,8.4,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,목포시,"46110",224973,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,무안군,"46840",85245,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,보성군,"46780",40494,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,순천시,"46150",282618,도서관,337.6,337.6,229.6,188.0,108.8,67.2,67.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,신안군,"46910",39009,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,여수시,"46130",280549,도서관,295.4,295.4,200.9,164.5,95.2,58.8,58.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,영광군,"46870",53183,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,영암군,"46830",53752,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,완도군,"46890",49975,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,장성군,"46880",44543,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,장흥군,"46800",37819,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,진도군,"46900",30748,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,함평군,"46860",32112,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,해남군,"46820",68966,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라남도,화순군,"46790",62506,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,고창군,"45790",54486,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,군산시,"45130",267911,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,김제시,"45210",82623,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,남원시,"45190",80784,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,무주군,"45730",24031,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,부안군,"45800",52237,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,순창군,"45770",27805,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,완주군,"45710",91445,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,익산시,"45140",282582,도서관,295.4,295.4,200.9,164.5,95.2,58.8,58.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,임실군,"45750",27424,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,장수군,"45740",22099,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,전주시 덕진구,"45113",317772,도서관,295.4,295.4,200.9,164.5,95.2,58.8,58.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,전주시 완산구,"45111",339973,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,정읍시,"45180",108681,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
전라북도,진안군,"45720",25351,도서관,42.2,42.2,28.7,23.5,13.6,8.4,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
제주특별자치도,서귀포시,"50130",181929,도서관,464.2,464.2,315.7,258.5,149.6,92.4,92.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
제주특별자치도,제주시,"50110",492072,도서관,464.2,464.2,315.7,258.5,149.6,92.4,92.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,계룡시,"44250",42848,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,공주시,"44150",104736,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,금산군,"44710",51443,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,논산시,"44230",116888,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,당진시,"44270",166145,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,보령시,"44180",100249,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,부여군,"44760",65431,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,서산시,"44210",175487,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,서천군,"44770",51926,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,아산시,"44200",315279,도서관,295.4,295.4,200.9,164.5,95.2,58.8,58.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,예산군,"44810",78146,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,천안시 동남구,"44131",258269,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,천안시 서북구,"44133",400708,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,청양군,"44790",30816,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,태안군,"44825",62346,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청남도,홍성군,"44800",99890,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,괴산군,"43760",37671,도서관,42.2,42.2,28.7,23.5,13.6,8.4,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,단양군,"43800",29239,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,보은군,"43720",32456,도서관,42.2,42.2,28.7,23.5,13.6,8.4,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,영동군,"43740",47561,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,옥천군,"43730",50619,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,음성군,"43770",93310,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,제천시,"43150",133115,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,증평군,"43745",36960,도서관,84.4,84.4,57.4,47.0,27.2,16.8,16.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,진천군,"43750",83621,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,청주시 상당구,"43111",189727,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,청주시 서원구,"43112",195804,도서관,126.6,126.6,86.1,70.5,40.8,25.2,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,청주시 청원구,"43114",193973,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,청주시 흥덕구,"43113",265311,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
충청북도,충주시,"43130",210313,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,강릉시,"42150",213189,공연장,122.5,122.5,95.0,66.5,48.0,16.0,16.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,고성군,"42820",26798,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,동해시,"42170",90560,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,삼척시,"42230",65409,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,속초시,"42210",82636,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,원주시,"42130",353928,공연장,122.5,122.5,95.0,66.5,48.0,16.0,16.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,인제군,"42810",31623,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,정선군,"42770",36937,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,철원군,"42780",44706,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,춘천시,"42110",282544,공연장,171.5,171.5,133.0,93.1,67.2,22.40,22.40,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,태백시,"42190",42800,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,평창군,"42760",41665,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
강원도,홍천군,"42720",69192,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,고양시 덕양구,"41281",476341,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,고양시 일산동구,"41285",298725,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,고양시 일산서구,"41287",302981,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,과천시,"41290",62026,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,광명시,"41210",300092,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,광주시,"41610",381324,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,구리시,"41310",197608,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,군포시,"41410",274309,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,김포시,"41570",469340,공연장,73.5,73.5,57.0,39.9,28.8,9.60,9.60,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,남양주시,"41360",712900,공연장,73.5,73.5,57.0,39.9,28.8,9.60,9.60,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,부천시,"41190",819990,공연장,196.0,196.0,152.0,106.4,76.8,25.6,25.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,성남시 분당구,"41135",482614,공연장,98.0,98.0,76.0,53.2,38.4,12.8,12.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,성남시 중원구,"41133",215975,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,수원시 권선구,"41113",369150,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,수원시 영통구,"41117",369146,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,수원시 장안구,"41111",274148,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,수원시 팔달구,"41115",174709,공연장,122.5,122.5,95.0,66.5,48.0,16.0,16.0,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,시흥시,"41390",497925,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,안산시 단원구,"41273",303868,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,안성시,"41550",186853,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,안양시 동안구,"41173",311349,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,안양시 만안구,"41171",239947,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,양주시,"41630",230273,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,여주시,"41670",111636,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,연천군,"41800",43531,공연장,73.5,73.5,57.0,39.9,28.8,9.60,9.60,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,오산시,"41370",229591,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,용인시 수지구,"41465",375947,공연장,98.0,98.0,76.0,53.2,38.4,12.8,12.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,용인시 처인구,"41461",258079,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,의정부시,"41150",460390,공연장,73.5,73.5,57.0,39.9,28.8,9.60,9.60,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,이천시,"41500",219525,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,파주시,"41480",464453,공연장,196.0,196.0,152.0,106.4,76.8,25.6,25.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,평택시,"41220",534343,공연장,98.0,98.0,76.0,53.2,38.4,12.8,12.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,하남시,"41450",291075,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경기도,화성시,"41590",853106,공연장,98.0,98.0,76.0,53.2,38.4,12.8,12.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,거제시,"48310",245956,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,거창군,"48880",61409,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,김해시,"48250",542350,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,밀양시,"48270",104868,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,사천시,"48240",111234,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,양산시,"48330",351797,공연장,73.5,73.5,57.0,39.9,28.8,9.60,9.60,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,의령군,"48720",26818,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,진주시,"48170",347795,공연장,98.0,98.0,76.0,53.2,38.4,12.8,12.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,창녕군,"48740",61400,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,창원시 마산회원구,"48127",191730,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,창원시 성산구,"48123",215143,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,창원시 의창구,"48121",262743,공연장,171.5,171.5,133.0,93.1,67.2,22.40,22.40,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,통영시,"48220",128595,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,함안군,"48730",64235,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상남도,함양군,"48870",39076,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,경산시,"47290",262988,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,경주시,"47130",253468,공연장,73.5,73.5,57.0,39.9,28.8,9.60,9.60,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,구미시,"47190",416279,공연장,98.0,98.0,76.0,53.2,38.4,12.8,12.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,김천시,"47150",140547,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,문경시,"47280",71213,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,성주군,"47840",43225,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,안동시,"47170",158803,공연장,73.5,73.5,57.0,39.9,28.8,9.60,9.60,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,영덕군,"47770",36399,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,영주시,"47210",103272,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,영천시,"47230",101904,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,예천군,"47900",55558,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,칠곡군,"47850",114951,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,포항시 남구,"47111",230573,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
경상북도,포항시 북구,"47113",272566,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
광주광역시,광산구,"29200",406126,공연장,73.5,73.5,57.0,39.9,28.8,9.60,9.60,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
광주광역시,남구,"29155",214752,공연장,24.5,24.5,19.0,13.3,9.6,3.2,3.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
광주광역시,동구,"29110",102645,공연장,147.0,147.0,114.0,79.8,57.6,19.2,19.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
광주광역시,북구,"29170",431256,공연장,49.0,49.0,38.0,26.6,19.2,6.4,6.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
광주광역시,서구,"29140",297214,공연장,171.5,171.5,133.0,93.1,67.2,22.40,22.40,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
대구광역시,남구,"27200",146658,공연장,294.0,294.0,228.0,159.6,115.2,38.4,38.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
대구광역시,달서구,"27290",560354,공연장,147.0,147.0,114.0,79.8,57.6,19.2,19.2,KC_599_AGE_CLT_STATN_BIZAEA_2020,"20210201"
